"","bulan","condition","waktu","avg_daya"
"1",1,"con1","00:00",50.5806451612903
"2",1,"con1","00:15",51.8709677419355
"3",1,"con1","00:30",51.3548387096774
"4",1,"con1","00:45",50.8387096774194
"5",1,"con1","01:00",49.9354838709677
"6",1,"con1","01:15",48.258064516129
"7",1,"con1","01:30",47.3548387096774
"8",1,"con1","01:45",46.9677419354839
"9",1,"con1","02:00",55.741935483871
"10",1,"con1","02:15",59.3548387096774
"11",1,"con1","02:30",57.1612903225806
"12",1,"con1","02:45",56.9032258064516
"13",1,"con1","03:00",63.6129032258064
"14",1,"con1","03:15",67.6129032258064
"15",1,"con1","03:30",65.0322580645161
"16",1,"con1","03:45",64.1290322580645
"17",1,"con1","04:00",64.5161290322581
"18",1,"con1","04:15",64
"19",1,"con1","04:30",62.4516129032258
"20",1,"con1","04:45",62.7096774193548
"21",1,"con1","05:00",68.1290322580645
"22",1,"con1","05:15",68.7741935483871
"23",1,"con1","05:30",75.0967741935484
"24",1,"con1","05:45",80
"25",1,"con1","06:00",81.8064516129032
"26",1,"con1","06:15",82.7096774193548
"27",1,"con1","06:30",84.6451612903226
"28",1,"con1","06:45",88.7741935483871
"29",1,"con1","07:00",93.1612903225806
"30",1,"con1","07:15",96.5161290322581
"31",1,"con1","07:30",99.741935483871
"32",1,"con1","07:45",102.58064516129
"33",1,"con1","08:00",110.151859573948
"34",1,"con1","08:15",106.322580645161
"35",1,"con1","08:30",106.130323922431
"36",1,"con1","08:45",107.415148028426
"37",1,"con1","09:00",175.994380261219
"38",1,"con1","09:15",128.755193753102
"39",1,"con1","09:30",139.439577672493
"40",1,"con1","09:45",154.279414397126
"41",1,"con1","10:00",259.924822368019
"42",1,"con1","10:15",191.386180803174
"43",1,"con1","10:30",206.380216855941
"44",1,"con1","10:45",229.689174393193
"45",1,"con1","11:00",325.415414848908
"46",1,"con1","11:15",251.64218062456
"47",1,"con1","11:30",275.607680856882
"48",1,"con1","11:45",292.358832416852
"49",1,"con1","12:00",356.818085910267
"50",1,"con1","12:15",308.657769362732
"51",1,"con1","12:30",302.401149259996
"52",1,"con1","12:45",306.569492389768
"53",1,"con1","13:00",345.681666444945
"54",1,"con1","13:15",289.246276489108
"55",1,"con1","13:30",301.909650093332
"56",1,"con1","13:45",281.93420100153
"57",1,"con1","14:00",298.293702708831
"58",1,"con1","14:15",260.572645944469
"59",1,"con1","14:30",247.989429322571
"60",1,"con1","14:45",220.550467811949
"61",1,"con1","15:00",215.637343201399
"62",1,"con1","15:15",192.508110198666
"63",1,"con1","15:30",164.98310877562
"64",1,"con1","15:45",151.415537649638
"65",1,"con1","16:00",129.777171140953
"66",1,"con1","16:15",115.359291677389
"67",1,"con1","16:30",104.499454540151
"68",1,"con1","16:45",96.8591327327292
"69",1,"con1","17:00",91.6438505323282
"70",1,"con1","17:15",90.9677419354839
"71",1,"con1","17:30",89.1612903225806
"72",1,"con1","17:45",88.1290322580645
"73",1,"con1","18:00",85.0322580645161
"74",1,"con1","18:15",83.3548387096774
"75",1,"con1","18:30",81.6774193548387
"76",1,"con1","18:45",78.8387096774194
"77",1,"con1","19:00",78.5806451612903
"78",1,"con1","19:15",77.5483870967742
"79",1,"con1","19:30",77.6774193548387
"80",1,"con1","19:45",76.258064516129
"81",1,"con1","20:00",59.4838709677419
"82",1,"con1","20:15",58.0645161290323
"83",1,"con1","20:30",59.0967741935484
"84",1,"con1","20:45",58.9677419354839
"85",1,"con1","21:00",59.2258064516129
"86",1,"con1","21:15",56.7741935483871
"87",1,"con1","21:30",57.2903225806452
"88",1,"con1","21:45",57.4193548387097
"89",1,"con1","22:00",56.9032258064516
"90",1,"con1","22:15",56.258064516129
"91",1,"con1","22:30",55.4838709677419
"92",1,"con1","22:45",57.2903225806452
"93",1,"con1","23:00",57.1612903225806
"94",1,"con1","23:15",56.6451612903226
"95",1,"con1","23:30",56.3870967741936
"96",1,"con1","23:45",57.1612903225806
"97",1,"cona","00:00",53.1096774193548
"98",1,"cona","00:15",54.4645161290323
"99",1,"cona","00:30",53.9225806451613
"100",1,"cona","00:45",53.3806451612903
"101",1,"cona","01:00",52.4322580645161
"102",1,"cona","01:15",50.6709677419355
"103",1,"cona","01:30",49.7225806451613
"104",1,"cona","01:45",49.3161290322581
"105",1,"cona","02:00",58.5290322580645
"106",1,"cona","02:15",62.3225806451613
"107",1,"cona","02:30",60.0193548387097
"108",1,"cona","02:45",59.7483870967742
"109",1,"cona","03:00",66.7935483870968
"110",1,"cona","03:15",70.9935483870968
"111",1,"cona","03:30",68.2838709677419
"112",1,"cona","03:45",67.3354838709677
"113",1,"cona","04:00",67.741935483871
"114",1,"cona","04:15",67.2
"115",1,"cona","04:30",65.5741935483871
"116",1,"cona","04:45",65.8451612903226
"117",1,"cona","05:00",71.5354838709678
"118",1,"cona","05:15",72.2129032258065
"119",1,"cona","05:30",78.8516129032258
"120",1,"cona","05:45",84
"121",1,"cona","06:00",85.8967741935484
"122",1,"cona","06:15",86.8451612903226
"123",1,"cona","06:30",88.8774193548387
"124",1,"cona","06:45",93.2129032258065
"125",1,"cona","07:00",97.8193548387097
"126",1,"cona","07:15",101.341935483871
"127",1,"cona","07:30",104.729032258065
"128",1,"cona","07:45",107.709677419355
"129",1,"cona","08:00",115.659452552645
"130",1,"cona","08:15",111.638709677419
"131",1,"cona","08:30",111.436840118552
"132",1,"cona","08:45",112.785905429848
"133",1,"cona","09:00",184.79409927428
"134",1,"cona","09:15",135.192953440757
"135",1,"cona","09:30",146.411556556117
"136",1,"cona","09:45",161.993385116983
"137",1,"cona","10:00",272.92106348642
"138",1,"cona","10:15",200.955489843333
"139",1,"cona","10:30",216.699227698738
"140",1,"cona","10:45",241.173633112853
"141",1,"cona","11:00",341.686185591353
"142",1,"cona","11:15",264.224289655788
"143",1,"cona","11:30",289.388064899726
"144",1,"cona","11:45",306.976774037695
"145",1,"cona","12:00",374.658990205781
"146",1,"cona","12:15",324.090657830869
"147",1,"cona","12:30",317.521206722996
"148",1,"cona","12:45",321.897967009256
"149",1,"cona","13:00",362.965749767192
"150",1,"cona","13:15",303.708590313563
"151",1,"cona","13:30",317.005132597998
"152",1,"cona","13:45",296.030911051606
"153",1,"cona","14:00",313.208387844273
"154",1,"cona","14:15",273.601278241692
"155",1,"cona","14:30",260.3889007887
"156",1,"cona","14:45",231.577991202546
"157",1,"cona","15:00",226.419210361469
"158",1,"cona","15:15",202.1335157086
"159",1,"cona","15:30",173.232264214401
"160",1,"cona","15:45",158.98631453212
"161",1,"cona","16:00",136.266029698
"162",1,"cona","16:15",121.127256261259
"163",1,"cona","16:30",109.724427267159
"164",1,"cona","16:45",101.702089369366
"165",1,"cona","17:00",96.2260430589446
"166",1,"cona","17:15",95.5161290322581
"167",1,"cona","17:30",93.6193548387097
"168",1,"cona","17:45",92.5354838709678
"169",1,"cona","18:00",89.2838709677419
"170",1,"cona","18:15",87.5225806451613
"171",1,"cona","18:30",85.7612903225806
"172",1,"cona","18:45",82.7806451612903
"173",1,"cona","19:00",82.5096774193548
"174",1,"cona","19:15",81.4258064516129
"175",1,"cona","19:30",81.5612903225806
"176",1,"cona","19:45",80.0709677419355
"177",1,"cona","20:00",62.458064516129
"178",1,"cona","20:15",60.9677419354839
"179",1,"cona","20:30",62.0516129032258
"180",1,"cona","20:45",61.9161290322581
"181",1,"cona","21:00",62.1870967741935
"182",1,"cona","21:15",59.6129032258065
"183",1,"cona","21:30",60.1548387096774
"184",1,"cona","21:45",60.2903225806452
"185",1,"cona","22:00",59.7483870967742
"186",1,"cona","22:15",59.0709677419355
"187",1,"cona","22:30",58.258064516129
"188",1,"cona","22:45",60.1548387096774
"189",1,"cona","23:00",60.0193548387097
"190",1,"cona","23:15",59.4774193548387
"191",1,"cona","23:30",59.2064516129032
"192",1,"cona","23:45",60.0193548387097
"193",1,"conb","00:00",55.6387096774194
"194",1,"conb","00:15",57.058064516129
"195",1,"conb","00:30",56.4903225806452
"196",1,"conb","00:45",55.9225806451613
"197",1,"conb","01:00",54.9290322580645
"198",1,"conb","01:15",53.0838709677419
"199",1,"conb","01:30",52.0903225806452
"200",1,"conb","01:45",51.6645161290323
"201",1,"conb","02:00",61.3161290322581
"202",1,"conb","02:15",65.2903225806452
"203",1,"conb","02:30",62.8774193548387
"204",1,"conb","02:45",62.5935483870968
"205",1,"conb","03:00",69.9741935483871
"206",1,"conb","03:15",74.3741935483871
"207",1,"conb","03:30",71.5354838709678
"208",1,"conb","03:45",70.541935483871
"209",1,"conb","04:00",70.9677419354839
"210",1,"conb","04:15",70.4
"211",1,"conb","04:30",68.6967741935484
"212",1,"conb","04:45",68.9806451612903
"213",1,"conb","05:00",74.941935483871
"214",1,"conb","05:15",75.6516129032258
"215",1,"conb","05:30",82.6064516129032
"216",1,"conb","05:45",88
"217",1,"conb","06:00",89.9870967741936
"218",1,"conb","06:15",90.9806451612903
"219",1,"conb","06:30",93.1096774193549
"220",1,"conb","06:45",97.6516129032258
"221",1,"conb","07:00",102.477419354839
"222",1,"conb","07:15",106.167741935484
"223",1,"conb","07:30",109.716129032258
"224",1,"conb","07:45",112.838709677419
"225",1,"conb","08:00",121.167045531343
"226",1,"conb","08:15",116.954838709677
"227",1,"conb","08:30",116.743356314674
"228",1,"conb","08:45",118.156662831269
"229",1,"conb","09:00",193.593818287341
"230",1,"conb","09:15",141.630713128412
"231",1,"conb","09:30",153.383535439742
"232",1,"conb","09:45",169.707355836839
"233",1,"conb","10:00",285.917304604821
"234",1,"conb","10:15",210.524798883492
"235",1,"conb","10:30",227.018238541535
"236",1,"conb","10:45",252.658091832512
"237",1,"conb","11:00",357.956956333799
"238",1,"conb","11:15",276.806398687016
"239",1,"conb","11:30",303.16844894257
"240",1,"conb","11:45",321.594715658537
"241",1,"conb","12:00",392.499894501294
"242",1,"conb","12:15",339.523546299006
"243",1,"conb","12:30",332.641264185996
"244",1,"conb","12:45",337.226441628744
"245",1,"conb","13:00",380.24983308944
"246",1,"conb","13:15",318.170904138018
"247",1,"conb","13:30",332.100615102665
"248",1,"conb","13:45",310.127621101683
"249",1,"conb","14:00",328.123072979714
"250",1,"conb","14:15",286.629910538916
"251",1,"conb","14:30",272.788372254828
"252",1,"conb","14:45",242.605514593144
"253",1,"conb","15:00",237.201077521539
"254",1,"conb","15:15",211.758921218533
"255",1,"conb","15:30",181.481419653182
"256",1,"conb","15:45",166.557091414602
"257",1,"conb","16:00",142.754888255048
"258",1,"conb","16:15",126.895220845128
"259",1,"conb","16:30",114.949399994166
"260",1,"conb","16:45",106.545046006002
"261",1,"conb","17:00",100.808235585561
"262",1,"conb","17:15",100.064516129032
"263",1,"conb","17:30",98.0774193548387
"264",1,"conb","17:45",96.941935483871
"265",1,"conb","18:00",93.5354838709678
"266",1,"conb","18:15",91.6903225806452
"267",1,"conb","18:30",89.8451612903226
"268",1,"conb","18:45",86.7225806451613
"269",1,"conb","19:00",86.4387096774194
"270",1,"conb","19:15",85.3032258064516
"271",1,"conb","19:30",85.4451612903226
"272",1,"conb","19:45",83.8838709677419
"273",1,"conb","20:00",65.4322580645161
"274",1,"conb","20:15",63.8709677419355
"275",1,"conb","20:30",65.0064516129032
"276",1,"conb","20:45",64.8645161290323
"277",1,"conb","21:00",65.1483870967742
"278",1,"conb","21:15",62.4516129032258
"279",1,"conb","21:30",63.0193548387097
"280",1,"conb","21:45",63.1612903225806
"281",1,"conb","22:00",62.5935483870968
"282",1,"conb","22:15",61.8838709677419
"283",1,"conb","22:30",61.0322580645161
"284",1,"conb","22:45",63.0193548387097
"285",1,"conb","23:00",62.8774193548387
"286",1,"conb","23:15",62.3096774193548
"287",1,"conb","23:30",62.0258064516129
"288",1,"conb","23:45",62.8774193548387
"289",1,"conc","00:00",58.1677419354839
"290",1,"conc","00:15",59.6516129032258
"291",1,"conc","00:30",59.058064516129
"292",1,"conc","00:45",58.4645161290323
"293",1,"conc","01:00",57.4258064516129
"294",1,"conc","01:15",55.4967741935484
"295",1,"conc","01:30",54.458064516129
"296",1,"conc","01:45",54.0129032258064
"297",1,"conc","02:00",64.1032258064516
"298",1,"conc","02:15",68.258064516129
"299",1,"conc","02:30",65.7354838709677
"300",1,"conc","02:45",65.4387096774194
"301",1,"conc","03:00",73.1548387096774
"302",1,"conc","03:15",77.7548387096774
"303",1,"conc","03:30",74.7870967741935
"304",1,"conc","03:45",73.7483870967742
"305",1,"conc","04:00",74.1935483870968
"306",1,"conc","04:15",73.6
"307",1,"conc","04:30",71.8193548387097
"308",1,"conc","04:45",72.1161290322581
"309",1,"conc","05:00",78.3483870967742
"310",1,"conc","05:15",79.0903225806452
"311",1,"conc","05:30",86.3612903225806
"312",1,"conc","05:45",92
"313",1,"conc","06:00",94.0774193548387
"314",1,"conc","06:15",95.1161290322581
"315",1,"conc","06:30",97.341935483871
"316",1,"conc","06:45",102.090322580645
"317",1,"conc","07:00",107.135483870968
"318",1,"conc","07:15",110.993548387097
"319",1,"conc","07:30",114.703225806452
"320",1,"conc","07:45",117.967741935484
"321",1,"conc","08:00",126.67463851004
"322",1,"conc","08:15",122.270967741935
"323",1,"conc","08:30",122.049872510795
"324",1,"conc","08:45",123.52742023269
"325",1,"conc","09:00",202.393537300401
"326",1,"conc","09:15",148.068472816067
"327",1,"conc","09:30",160.355514323367
"328",1,"conc","09:45",177.421326556695
"329",1,"conc","10:00",298.913545723222
"330",1,"conc","10:15",220.09410792365
"331",1,"conc","10:30",237.337249384332
"332",1,"conc","10:45",264.142550552172
"333",1,"conc","11:00",374.227727076244
"334",1,"conc","11:15",289.388507718244
"335",1,"conc","11:30",316.948832985414
"336",1,"conc","11:45",336.21265727938
"337",1,"conc","12:00",410.340798796807
"338",1,"conc","12:15",354.956434767142
"339",1,"conc","12:30",347.761321648996
"340",1,"conc","12:45",352.554916248233
"341",1,"conc","13:00",397.533916411687
"342",1,"conc","13:15",332.633217962474
"343",1,"conc","13:30",347.196097607331
"344",1,"conc","13:45",324.224331151759
"345",1,"conc","14:00",343.037758115156
"346",1,"conc","14:15",299.658542836139
"347",1,"conc","14:30",285.187843720957
"348",1,"conc","14:45",253.633037983741
"349",1,"conc","15:00",247.982944681609
"350",1,"conc","15:15",221.384326728466
"351",1,"conc","15:30",189.730575091962
"352",1,"conc","15:45",174.127868297084
"353",1,"conc","16:00",149.243746812096
"354",1,"conc","16:15",132.663185428998
"355",1,"conc","16:30",120.174372721174
"356",1,"conc","16:45",111.388002642639
"357",1,"conc","17:00",105.390428112177
"358",1,"conc","17:15",104.612903225806
"359",1,"conc","17:30",102.535483870968
"360",1,"conc","17:45",101.348387096774
"361",1,"conc","18:00",97.7870967741935
"362",1,"conc","18:15",95.858064516129
"363",1,"conc","18:30",93.9290322580645
"364",1,"conc","18:45",90.6645161290323
"365",1,"conc","19:00",90.3677419354839
"366",1,"conc","19:15",89.1806451612903
"367",1,"conc","19:30",89.3290322580645
"368",1,"conc","19:45",87.6967741935484
"369",1,"conc","20:00",68.4064516129032
"370",1,"conc","20:15",66.7741935483871
"371",1,"conc","20:30",67.9612903225806
"372",1,"conc","20:45",67.8129032258065
"373",1,"conc","21:00",68.1096774193548
"374",1,"conc","21:15",65.2903225806452
"375",1,"conc","21:30",65.8838709677419
"376",1,"conc","21:45",66.0322580645161
"377",1,"conc","22:00",65.4387096774194
"378",1,"conc","22:15",64.6967741935484
"379",1,"conc","22:30",63.8064516129032
"380",1,"conc","22:45",65.8838709677419
"381",1,"conc","23:00",65.7354838709677
"382",1,"conc","23:15",65.141935483871
"383",1,"conc","23:30",64.8451612903226
"384",1,"conc","23:45",65.7354838709677
"385",1,"cond","00:00",60.6967741935484
"386",1,"cond","00:15",62.2451612903226
"387",1,"cond","00:30",61.6258064516129
"388",1,"cond","00:45",61.0064516129032
"389",1,"cond","01:00",59.9225806451613
"390",1,"cond","01:15",57.9096774193548
"391",1,"cond","01:30",56.8258064516129
"392",1,"cond","01:45",56.3612903225806
"393",1,"cond","02:00",66.8903225806452
"394",1,"cond","02:15",71.2258064516129
"395",1,"cond","02:30",68.5935483870968
"396",1,"cond","02:45",68.2838709677419
"397",1,"cond","03:00",76.3354838709677
"398",1,"cond","03:15",81.1354838709677
"399",1,"cond","03:30",78.0387096774193
"400",1,"cond","03:45",76.9548387096774
"401",1,"cond","04:00",77.4193548387097
"402",1,"cond","04:15",76.8
"403",1,"cond","04:30",74.941935483871
"404",1,"cond","04:45",75.2516129032258
"405",1,"cond","05:00",81.7548387096774
"406",1,"cond","05:15",82.5290322580645
"407",1,"cond","05:30",90.1161290322581
"408",1,"cond","05:45",96
"409",1,"cond","06:00",98.1677419354839
"410",1,"cond","06:15",99.2516129032258
"411",1,"cond","06:30",101.574193548387
"412",1,"cond","06:45",106.529032258065
"413",1,"cond","07:00",111.793548387097
"414",1,"cond","07:15",115.81935483871
"415",1,"cond","07:30",119.690322580645
"416",1,"cond","07:45",123.096774193548
"417",1,"cond","08:00",132.182231488738
"418",1,"cond","08:15",127.587096774194
"419",1,"cond","08:30",127.356388706917
"420",1,"cond","08:45",128.898177634112
"421",1,"cond","09:00",211.193256313462
"422",1,"cond","09:15",154.506232503722
"423",1,"cond","09:30",167.327493206991
"424",1,"cond","09:45",185.135297276551
"425",1,"cond","10:00",311.909786841623
"426",1,"cond","10:15",229.663416963809
"427",1,"cond","10:30",247.656260227129
"428",1,"cond","10:45",275.627009271832
"429",1,"cond","11:00",390.498497818689
"430",1,"cond","11:15",301.970616749472
"431",1,"cond","11:30",330.729217028258
"432",1,"cond","11:45",350.830598900222
"433",1,"cond","12:00",428.181703092321
"434",1,"cond","12:15",370.389323235279
"435",1,"cond","12:30",362.881379111996
"436",1,"cond","12:45",367.883390867721
"437",1,"cond","13:00",414.817999733934
"438",1,"cond","13:15",347.095531786929
"439",1,"cond","13:30",362.291580111998
"440",1,"cond","13:45",338.321041201836
"441",1,"cond","14:00",357.952443250597
"442",1,"cond","14:15",312.687175133362
"443",1,"cond","14:30",297.587315187085
"444",1,"cond","14:45",264.660561374339
"445",1,"cond","15:00",258.764811841679
"446",1,"cond","15:15",231.0097322384
"447",1,"cond","15:30",197.979730530743
"448",1,"cond","15:45",181.698645179566
"449",1,"cond","16:00",155.732605369143
"450",1,"cond","16:15",138.431150012867
"451",1,"cond","16:30",125.399345448181
"452",1,"cond","16:45",116.230959279275
"453",1,"cond","17:00",109.972620638794
"454",1,"cond","17:15",109.161290322581
"455",1,"cond","17:30",106.993548387097
"456",1,"cond","17:45",105.754838709677
"457",1,"cond","18:00",102.038709677419
"458",1,"cond","18:15",100.025806451613
"459",1,"cond","18:30",98.0129032258065
"460",1,"cond","18:45",94.6064516129032
"461",1,"cond","19:00",94.2967741935484
"462",1,"cond","19:15",93.058064516129
"463",1,"cond","19:30",93.2129032258064
"464",1,"cond","19:45",91.5096774193548
"465",1,"cond","20:00",71.3806451612903
"466",1,"cond","20:15",69.6774193548387
"467",1,"cond","20:30",70.9161290322581
"468",1,"cond","20:45",70.7612903225806
"469",1,"cond","21:00",71.0709677419355
"470",1,"cond","21:15",68.1290322580645
"471",1,"cond","21:30",68.7483870967742
"472",1,"cond","21:45",68.9032258064516
"473",1,"cond","22:00",68.2838709677419
"474",1,"cond","22:15",67.5096774193548
"475",1,"cond","22:30",66.5806451612903
"476",1,"cond","22:45",68.7483870967742
"477",1,"cond","23:00",68.5935483870968
"478",1,"cond","23:15",67.9741935483871
"479",1,"cond","23:30",67.6645161290323
"480",1,"cond","23:45",68.5935483870968
"481",1,"cone","00:00",63.2258064516129
"482",1,"cone","00:15",64.8387096774194
"483",1,"cone","00:30",64.1935483870968
"484",1,"cone","00:45",63.5483870967742
"485",1,"cone","01:00",62.4193548387097
"486",1,"cone","01:15",60.3225806451613
"487",1,"cone","01:30",59.1935483870968
"488",1,"cone","01:45",58.7096774193548
"489",1,"cone","02:00",69.6774193548387
"490",1,"cone","02:15",74.1935483870968
"491",1,"cone","02:30",71.4516129032258
"492",1,"cone","02:45",71.1290322580645
"493",1,"cone","03:00",79.5161290322581
"494",1,"cone","03:15",84.5161290322581
"495",1,"cone","03:30",81.2903225806452
"496",1,"cone","03:45",80.1612903225806
"497",1,"cone","04:00",80.6451612903226
"498",1,"cone","04:15",80
"499",1,"cone","04:30",78.0645161290323
"500",1,"cone","04:45",78.3870967741936
"501",1,"cone","05:00",85.1612903225806
"502",1,"cone","05:15",85.9677419354839
"503",1,"cone","05:30",93.8709677419355
"504",1,"cone","05:45",100
"505",1,"cone","06:00",102.258064516129
"506",1,"cone","06:15",103.387096774194
"507",1,"cone","06:30",105.806451612903
"508",1,"cone","06:45",110.967741935484
"509",1,"cone","07:00",116.451612903226
"510",1,"cone","07:15",120.645161290323
"511",1,"cone","07:30",124.677419354839
"512",1,"cone","07:45",128.225806451613
"513",1,"cone","08:00",137.689824467435
"514",1,"cone","08:15",132.903225806452
"515",1,"cone","08:30",132.662904903038
"516",1,"cone","08:45",134.268935035533
"517",1,"cone","09:00",219.992975326523
"518",1,"cone","09:15",160.943992191377
"519",1,"cone","09:30",174.299472090616
"520",1,"cone","09:45",192.849267996408
"521",1,"cone","10:00",324.906027960024
"522",1,"cone","10:15",239.232726003968
"523",1,"cone","10:30",257.975271069926
"524",1,"cone","10:45",287.111467991491
"525",1,"cone","11:00",406.769268561135
"526",1,"cone","11:15",314.5527257807
"527",1,"cone","11:30",344.509601071102
"528",1,"cone","11:45",365.448540521065
"529",1,"cone","12:00",446.022607387834
"530",1,"cone","12:15",385.822211703416
"531",1,"cone","12:30",378.001436574995
"532",1,"cone","12:45",383.21186548721
"533",1,"cone","13:00",432.102083056181
"534",1,"cone","13:15",361.557845611384
"535",1,"cone","13:30",377.387062616664
"536",1,"cone","13:45",352.417751251912
"537",1,"cone","14:00",372.867128386039
"538",1,"cone","14:15",325.715807430586
"539",1,"cone","14:30",309.986786653214
"540",1,"cone","14:45",275.688084764936
"541",1,"cone","15:00",269.546679001749
"542",1,"cone","15:15",240.635137748333
"543",1,"cone","15:30",206.228885969524
"544",1,"cone","15:45",189.269422062048
"545",1,"cone","16:00",162.221463926191
"546",1,"cone","16:15",144.199114596737
"547",1,"cone","16:30",130.624318175189
"548",1,"cone","16:45",121.073915915912
"549",1,"cone","17:00",114.55481316541
"550",1,"cone","17:15",113.709677419355
"551",1,"cone","17:30",111.451612903226
"552",1,"cone","17:45",110.161290322581
"553",1,"cone","18:00",106.290322580645
"554",1,"cone","18:15",104.193548387097
"555",1,"cone","18:30",102.096774193548
"556",1,"cone","18:45",98.5483870967742
"557",1,"cone","19:00",98.2258064516129
"558",1,"cone","19:15",96.9354838709677
"559",1,"cone","19:30",97.0967741935484
"560",1,"cone","19:45",95.3225806451613
"561",1,"cone","20:00",74.3548387096774
"562",1,"cone","20:15",72.5806451612903
"563",1,"cone","20:30",73.8709677419355
"564",1,"cone","20:45",73.7096774193548
"565",1,"cone","21:00",74.0322580645161
"566",1,"cone","21:15",70.9677419354839
"567",1,"cone","21:30",71.6129032258064
"568",1,"cone","21:45",71.7741935483871
"569",1,"cone","22:00",71.1290322580645
"570",1,"cone","22:15",70.3225806451613
"571",1,"cone","22:30",69.3548387096774
"572",1,"cone","22:45",71.6129032258064
"573",1,"cone","23:00",71.4516129032258
"574",1,"cone","23:15",70.8064516129032
"575",1,"cone","23:30",70.4838709677419
"576",1,"cone","23:45",71.4516129032258
"577",2,"con1","00:00",43.1428571428571
"578",2,"con1","00:15",44.8571428571429
"579",2,"con1","00:30",45.2857142857143
"580",2,"con1","00:45",43.5714285714286
"581",2,"con1","01:00",42.2857142857143
"582",2,"con1","01:15",45.1428571428571
"583",2,"con1","01:30",44.4285714285714
"584",2,"con1","01:45",43.5714285714286
"585",2,"con1","02:00",56.8571428571429
"586",2,"con1","02:15",61.1428571428571
"587",2,"con1","02:30",58.4285714285714
"588",2,"con1","02:45",58.5714285714286
"589",2,"con1","03:00",63
"590",2,"con1","03:15",64.1428571428571
"591",2,"con1","03:30",62.4285714285714
"592",2,"con1","03:45",60.7142857142857
"593",2,"con1","04:00",62.2857142857143
"594",2,"con1","04:15",60.7142857142857
"595",2,"con1","04:30",57.5714285714286
"596",2,"con1","04:45",57.5714285714286
"597",2,"con1","05:00",61.5714285714286
"598",2,"con1","05:15",65.7142857142857
"599",2,"con1","05:30",69.8571428571429
"600",2,"con1","05:45",75.4285714285714
"601",2,"con1","06:00",80.5714285714286
"602",2,"con1","06:15",82.2857142857143
"603",2,"con1","06:30",83
"604",2,"con1","06:45",88
"605",2,"con1","07:00",98.5310778851319
"606",2,"con1","07:15",97
"607",2,"con1","07:30",98.4395016797841
"608",2,"con1","07:45",104.106838906239
"609",2,"con1","08:00",200.598621372552
"610",2,"con1","08:15",130.3198956772
"611",2,"con1","08:30",148.954812378662
"612",2,"con1","08:45",176.093453627995
"613",2,"con1","09:00",358.756361865949
"614",2,"con1","09:15",258.425474799841
"615",2,"con1","09:30",292.396284617447
"616",2,"con1","09:45",312.746676557391
"617",2,"con1","10:00",499.251776902165
"618",2,"con1","10:15",388.243470792977
"619",2,"con1","10:30",409.683371840446
"620",2,"con1","10:45",449.282442279903
"621",2,"con1","11:00",600.904486767341
"622",2,"con1","11:15",515.843797613564
"623",2,"con1","11:30",546.336481073306
"624",2,"con1","11:45",558.340871801062
"625",2,"con1","12:00",676.348641426229
"626",2,"con1","12:15",602.073455164424
"627",2,"con1","12:30",607.744162709433
"628",2,"con1","12:45",591.137733450969
"629",2,"con1","13:00",630.390688981703
"630",2,"con1","13:15",577.446042977162
"631",2,"con1","13:30",568.218093733955
"632",2,"con1","13:45",542.527648202802
"633",2,"con1","14:00",579.451847762566
"634",2,"con1","14:15",526.297999230799
"635",2,"con1","14:30",515.998861948946
"636",2,"con1","14:45",460.048580273995
"637",2,"con1","15:00",429.475052606086
"638",2,"con1","15:15",392.725395976119
"639",2,"con1","15:30",349.76540271319
"640",2,"con1","15:45",311.590854064155
"641",2,"con1","16:00",279.374228720608
"642",2,"con1","16:15",237.608006169019
"643",2,"con1","16:30",193.356380138436
"644",2,"con1","16:45",159.910729724022
"645",2,"con1","17:00",127.559401932374
"646",2,"con1","17:15",100.041403094156
"647",2,"con1","17:30",83.4836774707775
"648",2,"con1","17:45",76.1354954642312
"649",2,"con1","18:00",70.1199208127717
"650",2,"con1","18:15",68
"651",2,"con1","18:30",68.7142857142857
"652",2,"con1","18:45",67.1428571428571
"653",2,"con1","19:00",64.8571428571429
"654",2,"con1","19:15",65.5714285714286
"655",2,"con1","19:30",64.2857142857143
"656",2,"con1","19:45",63
"657",2,"con1","20:00",46.4285714285714
"658",2,"con1","20:15",44.7142857142857
"659",2,"con1","20:30",44.8571428571429
"660",2,"con1","20:45",44.5714285714286
"661",2,"con1","21:00",47.5714285714286
"662",2,"con1","21:15",49.4285714285714
"663",2,"con1","21:30",48.2857142857143
"664",2,"con1","21:45",48.2857142857143
"665",2,"con1","22:00",46.4285714285714
"666",2,"con1","22:15",46
"667",2,"con1","22:30",44.5714285714286
"668",2,"con1","22:45",46
"669",2,"con1","23:00",44.2857142857143
"670",2,"con1","23:15",46.2857142857143
"671",2,"con1","23:30",46.8571428571429
"672",2,"con1","23:45",48
"673",2,"cona","00:00",45.3
"674",2,"cona","00:15",47.1
"675",2,"cona","00:30",47.55
"676",2,"cona","00:45",45.75
"677",2,"cona","01:00",44.4
"678",2,"cona","01:15",47.4
"679",2,"cona","01:30",46.65
"680",2,"cona","01:45",45.75
"681",2,"cona","02:00",59.7
"682",2,"cona","02:15",64.2
"683",2,"cona","02:30",61.35
"684",2,"cona","02:45",61.5
"685",2,"cona","03:00",66.15
"686",2,"cona","03:15",67.35
"687",2,"cona","03:30",65.55
"688",2,"cona","03:45",63.75
"689",2,"cona","04:00",65.4
"690",2,"cona","04:15",63.75
